psid,survey_id_fk,monthly_fee,arrears,amount_due,bill_month,payment_status,is_duplicate
26770110100915001258,528509,300,0,993,Sep-2025,UNPAID,False
26770110100915001257,528488,300,0,993,Sep-2025,UNPAID,False
26770110100915001256,528464,300,0,993,Sep-2025,UNPAID,False
26770110100915001255,528434,300,0,993,Sep-2025,UNPAID,False
26770110100915001254,528395,300,0,993,Sep-2025,UNPAID,False
26770110100915001253,528374,300,0,993,Sep-2025,UNPAID,False
26770110100915001252,528334,300,0,993,Sep-2025,UNPAID,False
26770110100915001251,528308,300,0,993,Sep-2025,UNPAID,False
26770110100915001250,577380,300,0,993,Sep-2025,UNPAID,False
26770110100915001249,577372,300,0,993,Sep-2025,UNPAID,False
26770110100915001248,577369,300,0,993,Sep-2025,UNPAID,False
26770110100915001247,577363,300,0,993,Sep-2025,UNPAID,False
26770110100915001246,577361,300,0,993,Sep-2025,UNPAID,False
26770110100915001245,577356,300,0,993,Sep-2025,UNPAID,False
26770110100915001244,577354,300,0,993,Sep-2025,UNPAID,False
26770110100915001243,577348,300,0,993,Sep-2025,UNPAID,False
26770110100915001242,577344,300,0,993,Sep-2025,UNPAID,False
26770110100915001241,577341,300,0,993,Sep-2025,UNPAID,False
26770110100915001240,577340,300,0,993,Sep-2025,UNPAID,False
26770110100915001239,577324,300,0,993,Sep-2025,UNPAID,False
26770110100915001238,577320,300,0,993,Sep-2025,UNPAID,False
26770110100915001237,577313,300,0,993,Sep-2025,UNPAID,False
26770110100915001236,577296,300,0,993,Sep-2025,UNPAID,False
26770110100915001235,577292,300,0,993,Sep-2025,UNPAID,False
26770110100915001234,577279,300,0,993,Sep-2025,UNPAID,False
26770110100915001233,577276,300,0,993,Sep-2025,UNPAID,False
26770110100915001232,577181,300,0,993,Sep-2025,UNPAID,False
26770110100915001231,577173,200,0,662,Sep-2025,UNPAID,False
26770110100915001230,577156,300,0,993,Sep-2025,UNPAID,False
26770110100915001229,577143,300,0,993,Sep-2025,UNPAID,False
26770110100915001228,577105,700,0,2317,Sep-2025,UNPAID,False
26770110100915001227,577092,300,0,993,Sep-2025,UNPAID,False
26770110100915001226,577078,300,0,993,Sep-2025,UNPAID,False
26770110100915001225,577062,300,0,993,Sep-2025,UNPAID,False
26770110100915001224,577048,300,0,993,Sep-2025,UNPAID,False
26770110100915001223,577029,300,0,993,Sep-2025,UNPAID,False
26770110100915001222,577021,300,0,993,Sep-2025,UNPAID,False
26770110100915001221,577008,300,0,993,Sep-2025,UNPAID,False
26770110100915001220,576987,300,0,993,Sep-2025,UNPAID,False
26770110100915001219,576969,300,0,993,Sep-2025,UNPAID,False
26770110100915001218,576953,300,0,993,Sep-2025,UNPAID,False
26770110100915001217,576943,300,0,993,Sep-2025,UNPAID,False
26770110100915001216,576931,200,0,662,Sep-2025,UNPAID,False
26770110100915001215,576924,300,0,993,Sep-2025,UNPAID,False
26770110100915001214,576910,300,0,993,Sep-2025,UNPAID,False
26770110100915001213,576894,300,0,993,Sep-2025,UNPAID,False
26770110100915001212,576880,300,0,993,Sep-2025,UNPAID,False
26770110100915001211,576862,300,0,993,Sep-2025,UNPAID,False
26770110100915001210,576859,200,0,662,Sep-2025,UNPAID,False
26770110100915001209,576854,300,0,993,Sep-2025,UNPAID,False
26770110100915001208,576839,300,0,993,Sep-2025,UNPAID,False
26770110100915001207,576826,300,0,993,Sep-2025,UNPAID,False
26770110100915001206,576818,300,0,993,Sep-2025,UNPAID,False
26770110100915001205,576801,300,0,993,Sep-2025,UNPAID,False
26770110100915001204,576787,300,0,993,Sep-2025,UNPAID,False
26770110100915001203,576772,300,0,993,Sep-2025,UNPAID,False
26770110100915001202,576767,300,0,993,Sep-2025,UNPAID,False
26770110100915001201,576756,300,0,993,Sep-2025,UNPAID,False
26770110100915001200,576747,300,0,993,Sep-2025,UNPAID,False
26770110100915001199,576744,200,0,662,Sep-2025,UNPAID,False
26770110100915001198,576714,300,0,993,Sep-2025,UNPAID,False
26770110100915001197,576643,300,0,993,Sep-2025,UNPAID,False
26770110100915001196,576641,700,0,2317,Sep-2025,UNPAID,False
26770110100915001195,576628,300,0,993,Sep-2025,UNPAID,False
26770110100915001194,576609,300,0,993,Sep-2025,UNPAID,False
26770110100915001193,576593,300,0,993,Sep-2025,UNPAID,False
26770110100915001192,576591,200,0,662,Sep-2025,UNPAID,False
26770110100915001191,576580,300,0,993,Sep-2025,UNPAID,False
26770110100915001190,576562,300,0,993,Sep-2025,UNPAID,False
26770110100915001189,576548,700,0,2317,Sep-2025,UNPAID,False
26770110100915001188,576542,300,0,993,Sep-2025,UNPAID,False
26770110100915001187,576528,300,0,993,Sep-2025,UNPAID,False
26770110100915001186,576507,300,0,993,Sep-2025,UNPAID,False
26770110100915001185,576493,200,0,662,Sep-2025,UNPAID,False
26770110100915001184,576488,300,0,993,Sep-2025,UNPAID,False
26770110100915001183,576471,300,0,993,Sep-2025,UNPAID,False
26770110100915001182,576457,300,0,993,Sep-2025,UNPAID,False
26770110100915001181,576432,400,0,1324,Sep-2025,UNPAID,False
26770110100915001180,576429,300,0,993,Sep-2025,UNPAID,False
26770110100915001179,576427,200,0,662,Sep-2025,UNPAID,False
26770110100915001178,576424,200,0,662,Sep-2025,UNPAID,False
26770110100915001177,576417,300,0,993,Sep-2025,UNPAID,False
26770110100915001176,576397,300,0,993,Sep-2025,UNPAID,False
26770110100915001175,576393,200,0,662,Sep-2025,UNPAID,False
