psid,survey_id_fk,monthly_fee,arrears,amount_due,bill_month,payment_status,is_duplicate
26770110100911012525,2315887,500,0,0,Nov-2025,UNPAID,False
26770110100911012524,2315886,500,0,0,Nov-2025,UNPAID,False
26770110100911012523,2315885,500,0,0,Nov-2025,UNPAID,False
26770110100911012522,2315884,500,0,0,Nov-2025,UNPAID,False
26770110100911012521,2315883,500,0,0,Nov-2025,UNPAID,False
26770110100911012520,2315882,500,0,0,Nov-2025,UNPAID,False
26770110100911012519,2315880,500,0,0,Nov-2025,UNPAID,False
26770110100911012518,2315879,500,0,0,Nov-2025,UNPAID,False
26770110100911012517,2315877,500,0,0,Nov-2025,UNPAID,False
26770110100911012516,2315876,500,0,0,Nov-2025,UNPAID,False
26770110100911012515,2315874,500,0,0,Nov-2025,UNPAID,False
26770110100911012514,2315872,500,0,0,Nov-2025,UNPAID,False
26770110100911012513,2315871,500,0,0,Nov-2025,UNPAID,False
26770110100911012512,2315869,500,0,0,Nov-2025,UNPAID,False
26770110100911012511,2315868,500,0,0,Nov-2025,UNPAID,False
26770110100911012510,2312122,300,0,0,Nov-2025,UNPAID,False
26770110100911012509,2311797,300,0,0,Nov-2025,UNPAID,False
26770110100911012508,2311655,300,0,0,Nov-2025,UNPAID,False
26770110100911012507,2311613,300,0,0,Nov-2025,UNPAID,False
26770110100911012506,2311349,300,0,0,Nov-2025,UNPAID,False
26770110100911012505,2311055,300,0,0,Nov-2025,UNPAID,False
26770110100911012504,2310936,500,0,0,Nov-2025,UNPAID,False
26770110100911012503,2310799,300,0,0,Nov-2025,UNPAID,False
26770110100911012502,2310744,300,0,0,Nov-2025,UNPAID,False
26770110100911012501,2310724,300,0,0,Nov-2025,UNPAID,False
26770110100911012500,2310705,300,0,0,Nov-2025,UNPAID,False
26770110100911012499,2310683,300,0,0,Nov-2025,UNPAID,False
26770110100911012498,2310648,300,0,0,Nov-2025,UNPAID,False
26770110100911012497,2310640,300,0,0,Nov-2025,UNPAID,False
26770110100911012496,2310607,300,0,0,Nov-2025,UNPAID,False
26770110100911012495,2310562,300,0,0,Nov-2025,UNPAID,False
26770110100911012494,2310539,300,0,0,Nov-2025,UNPAID,False
26770110100911012493,2310475,300,0,0,Nov-2025,UNPAID,False
26770110100911012492,2310461,300,0,0,Nov-2025,UNPAID,False
26770110100911012491,2310408,300,0,0,Nov-2025,UNPAID,False
26770110100911012490,2310396,300,0,0,Nov-2025,UNPAID,False
26770110100911012489,2310325,300,0,0,Nov-2025,UNPAID,False
26770110100911012488,2310301,300,0,0,Nov-2025,UNPAID,False
26770110100911012487,2310264,300,0,0,Nov-2025,UNPAID,False
26770110100911012486,2310213,300,0,0,Nov-2025,UNPAID,False
26770110100911012485,2310174,300,0,0,Nov-2025,UNPAID,False
26770110100911012484,2310140,300,0,0,Nov-2025,UNPAID,False
