psid,survey_id_fk,monthly_fee,arrears,amount_due,bill_month,payment_status,is_duplicate
26770110100905031009,2301474,300,0,0,Nov-2025,UNPAID,False
26770110100905031008,2301465,300,0,0,Nov-2025,UNPAID,False
26770110100905031007,2301203,300,0,0,Nov-2025,UNPAID,False
26770110100905031006,2301083,300,0,0,Nov-2025,UNPAID,False
26770110100905031005,2301030,300,0,0,Nov-2025,UNPAID,False
26770110100905031004,2301014,300,0,0,Nov-2025,UNPAID,False
26770110100905031003,2300995,300,0,0,Nov-2025,UNPAID,False
26770110100905031002,2300977,300,0,0,Nov-2025,UNPAID,False
26770110100905031001,2300941,300,0,0,Nov-2025,UNPAID,False
26770110100905031000,2300753,300,0,0,Nov-2025,UNPAID,False
26770110100905030999,2300741,300,0,0,Nov-2025,UNPAID,False
26770110100905030998,2300740,300,0,0,Nov-2025,UNPAID,False
26770110100905030997,2300736,300,0,0,Nov-2025,UNPAID,False
26770110100905030996,2319217,500,0,0,Nov-2025,UNPAID,False
26770110100905030995,2319183,500,0,0,Nov-2025,UNPAID,False
26770110100905030994,2319179,500,0,0,Nov-2025,UNPAID,False
26770110100905030993,2319172,500,0,0,Nov-2025,UNPAID,False
26770110100905030992,2319167,500,0,0,Nov-2025,UNPAID,False
26770110100905030991,2319161,500,0,0,Nov-2025,UNPAID,False
26770110100905030990,2319158,500,0,0,Nov-2025,UNPAID,False
26770110100905030989,2319152,500,0,0,Nov-2025,UNPAID,False
26770110100905030988,2319143,500,0,0,Nov-2025,UNPAID,False
26770110100905030987,2319141,500,0,0,Nov-2025,UNPAID,False
26770110100905030986,2319057,500,0,0,Nov-2025,UNPAID,False
26770110100905030985,2319037,1000,0,0,Nov-2025,UNPAID,False
26770110100905030984,2319022,500,0,0,Nov-2025,UNPAID,False
26770110100905030983,2319021,500,0,0,Nov-2025,UNPAID,False
26770110100905030982,2318958,500,0,0,Nov-2025,UNPAID,False
26770110100905030981,2318939,500,0,0,Nov-2025,UNPAID,False
26770110100905030980,2318900,500,0,0,Nov-2025,UNPAID,False
26770110100905030979,2318895,500,0,0,Nov-2025,UNPAID,False
26770110100905030978,2318848,500,0,0,Nov-2025,UNPAID,False
26770110100905030977,2318835,500,0,0,Nov-2025,UNPAID,False
26770110100905030976,2318817,500,0,0,Nov-2025,UNPAID,False
26770110100905030975,2318812,500,0,0,Nov-2025,UNPAID,False
26770110100905030974,2318805,500,0,0,Nov-2025,UNPAID,False
26770110100905030973,2318781,500,0,0,Nov-2025,UNPAID,False
26770110100905030972,2318774,500,0,0,Nov-2025,UNPAID,False
26770110100905030971,2318740,500,0,0,Nov-2025,UNPAID,False
26770110100905030970,2318690,500,0,0,Nov-2025,UNPAID,False
26770110100905030969,2318609,500,0,0,Nov-2025,UNPAID,False
26770110100905030968,2318601,500,0,0,Nov-2025,UNPAID,False
26770110100905030967,2318599,500,0,0,Nov-2025,UNPAID,False
26770110100905030966,2318597,300,0,0,Nov-2025,UNPAID,False
26770110100905030965,2318584,500,0,0,Nov-2025,UNPAID,False
26770110100905030964,2318557,500,0,0,Nov-2025,UNPAID,False
26770110100905030963,2318555,500,0,0,Nov-2025,UNPAID,False
26770110100905030962,2318549,500,0,0,Nov-2025,UNPAID,False
26770110100905030961,2318538,500,0,0,Nov-2025,UNPAID,False
26770110100905030960,2318529,300,0,0,Nov-2025,UNPAID,False
26770110100905030959,2318522,500,0,0,Nov-2025,UNPAID,False
26770110100905030958,2318518,500,0,0,Nov-2025,UNPAID,False
26770110100905030957,2318515,500,0,0,Nov-2025,UNPAID,False
26770110100905030956,2318496,500,0,0,Nov-2025,UNPAID,False
26770110100905030955,2318493,500,0,0,Nov-2025,UNPAID,False
26770110100905030954,2318491,500,0,0,Nov-2025,UNPAID,False
26770110100905030953,2318457,500,0,0,Nov-2025,UNPAID,False
26770110100905030952,2318442,500,0,0,Nov-2025,UNPAID,False
26770110100905030951,2318418,500,0,0,Nov-2025,UNPAID,False
26770110100905030950,2318414,500,0,0,Nov-2025,UNPAID,False
26770110100905030949,2318401,500,0,0,Nov-2025,UNPAID,False
26770110100905030948,2318398,300,0,0,Nov-2025,UNPAID,False
26770110100905030947,2318393,500,0,0,Nov-2025,UNPAID,False
26770110100905030946,2318391,500,0,0,Nov-2025,UNPAID,False
26770110100905030945,2318347,500,0,0,Nov-2025,UNPAID,False
26770110100905030944,2318326,500,0,0,Nov-2025,UNPAID,False
26770110100905030943,2318316,500,0,0,Nov-2025,UNPAID,False
26770110100905030942,2318311,300,0,0,Nov-2025,UNPAID,False
26770110100905030941,2318306,500,0,0,Nov-2025,UNPAID,False
26770110100905030940,2318305,500,0,0,Nov-2025,UNPAID,False
26770110100905030939,2318294,300,0,0,Nov-2025,UNPAID,False
26770110100905030938,2318284,500,0,0,Nov-2025,UNPAID,False
26770110100905030937,2318279,500,0,0,Nov-2025,UNPAID,False
26770110100905030936,2318264,500,0,0,Nov-2025,UNPAID,False
26770110100905030935,2318198,500,0,0,Nov-2025,UNPAID,False
26770110100905030934,2318155,500,0,0,Nov-2025,UNPAID,False
26770110100905030933,2318149,300,0,0,Nov-2025,UNPAID,False
26770110100905030932,2318098,300,0,0,Nov-2025,UNPAID,False
26770110100905030931,2318077,500,0,0,Nov-2025,UNPAID,False
26770110100905030930,2318066,300,0,0,Nov-2025,UNPAID,False
26770110100905030929,2318028,500,0,0,Nov-2025,UNPAID,False
26770110100905030928,2318023,500,0,0,Nov-2025,UNPAID,False
26770110100905030927,2318019,500,0,0,Nov-2025,UNPAID,False
26770110100905030926,2318018,500,0,0,Nov-2025,UNPAID,False
26770110100905030925,2318017,500,0,0,Nov-2025,UNPAID,False
26770110100905030924,2318009,500,0,0,Nov-2025,UNPAID,False
26770110100905030923,2318001,500,0,0,Nov-2025,UNPAID,False
26770110100905030922,2318000,500,0,0,Nov-2025,UNPAID,False
26770110100905030921,2317991,500,0,0,Nov-2025,UNPAID,False
26770110100905030920,2317989,500,0,0,Nov-2025,UNPAID,False
26770110100905030919,2317984,500,0,0,Nov-2025,UNPAID,False
26770110100905030918,2317920,500,0,0,Nov-2025,UNPAID,False
26770110100905030917,2317919,500,0,0,Nov-2025,UNPAID,False
26770110100905030916,2317908,500,0,0,Nov-2025,UNPAID,False
26770110100905030915,2317907,500,0,0,Nov-2025,UNPAID,False
26770110100905030914,2317905,500,0,0,Nov-2025,UNPAID,False
26770110100905030913,2317886,500,0,0,Nov-2025,UNPAID,False
26770110100905030912,2317874,500,0,0,Nov-2025,UNPAID,False
26770110100905030911,2317873,500,0,0,Nov-2025,UNPAID,False
26770110100905030910,2317863,500,0,0,Nov-2025,UNPAID,False
26770110100905030909,2317858,500,0,0,Nov-2025,UNPAID,False
26770110100905030908,2317854,500,0,0,Nov-2025,UNPAID,False
26770110100905030907,2317850,500,0,0,Nov-2025,UNPAID,False
26770110100905030906,2317847,500,0,0,Nov-2025,UNPAID,False
26770110100905030905,2317834,500,0,0,Nov-2025,UNPAID,False
26770110100905030904,2317831,500,0,0,Nov-2025,UNPAID,False
26770110100905030903,2317794,500,0,0,Nov-2025,UNPAID,False
26770110100905030902,2317774,300,0,0,Nov-2025,UNPAID,False
26770110100905030901,2317756,500,0,0,Nov-2025,UNPAID,False
26770110100905030900,2317749,500,0,0,Nov-2025,UNPAID,False
26770110100905030899,2317692,500,0,0,Nov-2025,UNPAID,False
26770110100905030898,2317691,500,0,0,Nov-2025,UNPAID,False
26770110100905030897,2317682,500,0,0,Nov-2025,UNPAID,False
26770110100905030896,2307785,500,0,0,Nov-2025,UNPAID,False
26770110100905030895,2307752,500,0,0,Nov-2025,UNPAID,False
26770110100905030894,2306941,500,0,0,Nov-2025,UNPAID,False
26770110100905030893,2306938,500,0,0,Nov-2025,UNPAID,False
26770110100905030892,2306930,300,0,0,Nov-2025,UNPAID,False
26770110100905030891,2306916,500,0,0,Nov-2025,UNPAID,False
26770110100905030890,2306915,500,0,0,Nov-2025,UNPAID,False
26770110100905030889,2306914,500,0,0,Nov-2025,UNPAID,False
26770110100905030888,2306912,300,0,0,Nov-2025,UNPAID,False
26770110100905030887,2306897,300,0,0,Nov-2025,UNPAID,False
26770110100905030886,2306892,500,0,0,Nov-2025,UNPAID,False
26770110100905030885,2306886,500,0,0,Nov-2025,UNPAID,False
26770110100905030884,2306884,500,0,0,Nov-2025,UNPAID,False
26770110100905030883,2306883,500,0,0,Nov-2025,UNPAID,False
26770110100905030882,2306878,500,0,0,Nov-2025,UNPAID,False
26770110100905030881,2306859,300,0,0,Nov-2025,UNPAID,False
26770110100905030880,2306845,500,0,0,Nov-2025,UNPAID,False
26770110100905030879,2306843,500,0,0,Nov-2025,UNPAID,False
26770110100905030878,2306840,300,0,0,Nov-2025,UNPAID,False
26770110100905030877,2306839,500,0,0,Nov-2025,UNPAID,False
26770110100905030876,2306828,300,0,0,Nov-2025,UNPAID,False
26770110100905030875,2306827,300,0,0,Nov-2025,UNPAID,False
26770110100905030874,2306823,500,0,0,Nov-2025,UNPAID,False
26770110100905030873,2306807,300,0,0,Nov-2025,UNPAID,False
26770110100905030872,2306800,500,0,0,Nov-2025,UNPAID,False
26770110100905030871,2306799,500,0,0,Nov-2025,UNPAID,False
26770110100905030870,2306797,500,0,0,Nov-2025,UNPAID,False
26770110100905030869,2306791,500,0,0,Nov-2025,UNPAID,False
26770110100905030868,2306789,500,0,0,Nov-2025,UNPAID,False
26770110100905030867,2306756,500,0,0,Nov-2025,UNPAID,False
26770110100905030866,2306753,500,0,0,Nov-2025,UNPAID,False
26770110100905030865,2306752,500,0,0,Nov-2025,UNPAID,False
26770110100905030864,2306739,300,0,0,Nov-2025,UNPAID,False
26770110100905030863,2306736,300,0,0,Nov-2025,UNPAID,False
26770110100905030862,2306730,500,0,0,Nov-2025,UNPAID,False
26770110100905030861,2306724,500,0,0,Nov-2025,UNPAID,False
26770110100905030860,2306722,500,0,0,Nov-2025,UNPAID,False
26770110100905030859,2306719,300,0,0,Nov-2025,UNPAID,False
26770110100905030858,2306718,300,0,0,Nov-2025,UNPAID,False
26770110100905030857,2306713,300,0,0,Nov-2025,UNPAID,False
26770110100905030856,2300731,200,0,0,Nov-2025,UNPAID,False
26770110100905030855,2300730,200,0,0,Nov-2025,UNPAID,False
26770110100905030854,2300729,200,0,0,Nov-2025,UNPAID,False
26770110100905030853,2300728,200,0,0,Nov-2025,UNPAID,False
26770110100905030852,2300727,200,0,0,Nov-2025,UNPAID,False
26770110100905030851,2300726,200,0,0,Nov-2025,UNPAID,False
26770110100905030850,2300725,200,0,0,Nov-2025,UNPAID,False
26770110100905030849,2300724,200,0,0,Nov-2025,UNPAID,False
26770110100905030848,2300723,200,0,0,Nov-2025,UNPAID,False
26770110100905030847,2300722,200,0,0,Nov-2025,UNPAID,False
26770110100905030846,2300721,200,0,0,Nov-2025,UNPAID,False
26770110100905030845,2300720,200,0,0,Nov-2025,UNPAID,False
26770110100905030844,2300718,200,0,0,Nov-2025,UNPAID,False
26770110100905030843,2300717,200,0,0,Nov-2025,UNPAID,False
26770110100905030842,2300716,200,0,0,Nov-2025,UNPAID,False
26770110100905030841,2300714,200,0,0,Nov-2025,UNPAID,False
26770110100905030840,2300713,200,0,0,Nov-2025,UNPAID,False
26770110100905030839,2300712,200,0,0,Nov-2025,UNPAID,False
26770110100905030838,2300711,200,0,0,Nov-2025,UNPAID,False
26770110100905030837,2300710,200,0,0,Nov-2025,UNPAID,False
26770110100905030836,2300709,200,0,0,Nov-2025,UNPAID,False
26770110100905030835,2300277,300,0,0,Nov-2025,UNPAID,False
26770110100905030834,2300197,300,0,0,Nov-2025,UNPAID,False
26770110100905030833,2300106,300,0,0,Nov-2025,UNPAID,False
26770110100905030832,2300050,300,0,0,Nov-2025,UNPAID,False
26770110100905030831,2299783,300,0,0,Nov-2025,UNPAID,False
26770110100905030830,2299619,300,0,0,Nov-2025,UNPAID,False
26770110100905030829,2299197,300,0,0,Nov-2025,UNPAID,False
26770110100905030828,2299105,300,0,0,Nov-2025,UNPAID,False
26770110100905030827,2298815,500,0,0,Nov-2025,UNPAID,False
26770110100905030826,2298785,300,0,0,Nov-2025,UNPAID,False
26770110100905030825,2298780,300,0,0,Nov-2025,UNPAID,False
26770110100905030824,2298762,300,0,0,Nov-2025,UNPAID,False
26770110100905030823,2298741,300,0,0,Nov-2025,UNPAID,False
26770110100905030822,2298734,300,0,0,Nov-2025,UNPAID,False
26770110100905030821,2298729,300,0,0,Nov-2025,UNPAID,False
26770110100905030820,2298726,300,0,0,Nov-2025,UNPAID,False
26770110100905030819,2298701,300,0,0,Nov-2025,UNPAID,False
26770110100905030818,2298677,300,0,0,Nov-2025,UNPAID,False
26770110100905030817,2298645,300,0,0,Nov-2025,UNPAID,False
26770110100905030816,2298641,300,0,0,Nov-2025,UNPAID,False
26770110100905030815,2298626,300,0,0,Nov-2025,UNPAID,False
26770110100905030814,2298612,300,0,0,Nov-2025,UNPAID,False
26770110100905030813,2298596,300,0,0,Nov-2025,UNPAID,False
26770110100905030812,2298593,300,0,0,Nov-2025,UNPAID,False
26770110100905030811,2298575,300,0,0,Nov-2025,UNPAID,False
26770110100905030810,2298556,300,0,0,Nov-2025,UNPAID,False
26770110100905030809,2298523,300,0,0,Nov-2025,UNPAID,False
26770110100905030808,2298504,300,0,0,Nov-2025,UNPAID,False
26770110100905030807,2298503,300,0,0,Nov-2025,UNPAID,False
26770110100905030806,2298425,300,0,0,Nov-2025,UNPAID,False
26770110100905030805,2298422,300,0,0,Nov-2025,UNPAID,False
26770110100905030804,2298363,300,0,0,Nov-2025,UNPAID,False
26770110100905030803,2298345,300,0,0,Nov-2025,UNPAID,False
26770110100905030802,2298337,300,0,0,Nov-2025,UNPAID,False
26770110100905030801,2298298,300,0,0,Nov-2025,UNPAID,False
26770110100905030800,2298296,300,0,0,Nov-2025,UNPAID,False
26770110100905030799,2298281,300,0,0,Nov-2025,UNPAID,False
26770110100905030798,2298258,300,0,0,Nov-2025,UNPAID,False
26770110100905030797,2298257,300,0,0,Nov-2025,UNPAID,False
26770110100905030796,2298182,300,0,0,Nov-2025,UNPAID,False
26770110100905030795,2298171,300,0,0,Nov-2025,UNPAID,False
26770110100905030794,2298166,300,0,0,Nov-2025,UNPAID,False
26770110100905030793,2298158,300,0,0,Nov-2025,UNPAID,False
26770110100905030792,2298144,300,0,0,Nov-2025,UNPAID,False
26770110100905030791,2298074,300,0,0,Nov-2025,UNPAID,False
26770110100905030790,2298044,300,0,0,Nov-2025,UNPAID,False
26770110100905030789,2298034,300,0,0,Nov-2025,UNPAID,False
26770110100905030788,2298023,300,0,0,Nov-2025,UNPAID,False
26770110100905030787,2297998,300,0,0,Nov-2025,UNPAID,False
26770110100905030786,2297984,300,0,0,Nov-2025,UNPAID,False
26770110100905030785,2297710,300,0,0,Nov-2025,UNPAID,False
26770110100905030784,2297657,300,0,0,Nov-2025,UNPAID,False
26770110100905030783,2297640,300,0,0,Nov-2025,UNPAID,False
26770110100905030782,2297620,300,0,0,Nov-2025,UNPAID,False
26770110100905030781,2297591,300,0,0,Nov-2025,UNPAID,False
26770110100905030780,2297419,300,0,0,Nov-2025,UNPAID,False
26770110100905030779,2297360,200,0,0,Nov-2025,UNPAID,False
26770110100905030778,2297359,200,0,0,Nov-2025,UNPAID,False
26770110100905030777,2297358,200,0,0,Nov-2025,UNPAID,False
26770110100905030776,2297357,200,0,0,Nov-2025,UNPAID,False
26770110100905030775,2297356,200,0,0,Nov-2025,UNPAID,False
26770110100905030774,2297355,200,0,0,Nov-2025,UNPAID,False
26770110100905030773,2297354,200,0,0,Nov-2025,UNPAID,False
26770110100905030772,2297353,200,0,0,Nov-2025,UNPAID,False
26770110100905030771,2297352,200,0,0,Nov-2025,UNPAID,False
26770110100905030770,2297351,300,0,0,Nov-2025,UNPAID,False
26770110100905030769,2297350,200,0,0,Nov-2025,UNPAID,False
26770110100905030768,2297348,200,0,0,Nov-2025,UNPAID,False
26770110100905030767,2297347,200,0,0,Nov-2025,UNPAID,False
26770110100905030766,2297346,200,0,0,Nov-2025,UNPAID,False
26770110100905030765,2297255,300,0,0,Nov-2025,UNPAID,False
26770110100905030764,2297083,300,0,0,Nov-2025,UNPAID,False
26770110100905030763,2296691,300,0,0,Nov-2025,UNPAID,False
26770110100905030762,2296657,300,0,0,Nov-2025,UNPAID,False
26770110100905030761,2296624,300,0,0,Nov-2025,UNPAID,False
26770110100905030760,2296593,300,0,0,Nov-2025,UNPAID,False
26770110100905030759,2296391,300,0,0,Nov-2025,UNPAID,False
26770110100905030758,2296275,500,0,0,Nov-2025,UNPAID,False
26770110100905030757,2296264,300,0,0,Nov-2025,UNPAID,False
26770110100905030756,2296253,500,0,0,Nov-2025,UNPAID,False
26770110100905030755,2295861,300,0,0,Nov-2025,UNPAID,False
26770110100905030754,2295836,300,0,0,Nov-2025,UNPAID,False
26770110100905030753,2295784,300,0,0,Nov-2025,UNPAID,False
26770110100905030752,2295781,300,0,0,Nov-2025,UNPAID,False
26770110100905030751,2295766,500,0,0,Nov-2025,UNPAID,False
26770110100905030750,2295664,300,0,0,Nov-2025,UNPAID,False
26770110100905030749,2295631,300,0,0,Nov-2025,UNPAID,False
26770110100905030748,2295610,300,0,0,Nov-2025,UNPAID,False
26770110100905030747,2295568,300,0,0,Nov-2025,UNPAID,False
26770110100905030746,2320005,500,0,0,Nov-2025,UNPAID,False
26770110100905030745,2319985,500,0,0,Nov-2025,UNPAID,False
26770110100905030744,2319919,1000,0,0,Nov-2025,UNPAID,False
26770110100905030743,2319918,500,0,0,Nov-2025,UNPAID,False
26770110100905030742,2319911,1000,0,0,Nov-2025,UNPAID,False
26770110100905030741,2319874,500,0,0,Nov-2025,UNPAID,False
26770110100905030740,2319867,300,0,0,Nov-2025,UNPAID,False
26770110100905030739,2319763,300,0,0,Nov-2025,UNPAID,False
26770110100905030738,2319709,500,0,0,Nov-2025,UNPAID,False
26770110100905030737,2319708,300,0,0,Nov-2025,UNPAID,False
26770110100905030736,2319699,500,0,0,Nov-2025,UNPAID,False
26770110100905030735,2319693,300,0,0,Nov-2025,UNPAID,False
26770110100905030734,2319691,300,0,0,Nov-2025,UNPAID,False
26770110100905030733,2319690,300,0,0,Nov-2025,UNPAID,False
26770110100905030732,2319689,300,0,0,Nov-2025,UNPAID,False
26770110100905030731,2319688,300,0,0,Nov-2025,UNPAID,False
26770110100905030730,2319687,300,0,0,Nov-2025,UNPAID,False
26770110100905030729,2319686,300,0,0,Nov-2025,UNPAID,False
26770110100905030728,2319569,300,0,0,Nov-2025,UNPAID,False
26770110100905030727,2319399,300,0,0,Nov-2025,UNPAID,False
26770110100905030726,2317681,500,0,0,Nov-2025,UNPAID,False
26770110100905030725,2317671,500,0,0,Nov-2025,UNPAID,False
26770110100905030724,2317659,300,0,0,Nov-2025,UNPAID,False
26770110100905030723,2317657,500,0,0,Nov-2025,UNPAID,False
26770110100905030722,2317628,500,0,0,Nov-2025,UNPAID,False
26770110100905030721,2317615,500,0,0,Nov-2025,UNPAID,False
26770110100905030720,2317588,500,0,0,Nov-2025,UNPAID,False
26770110100905030719,2317571,500,0,0,Nov-2025,UNPAID,False
26770110100905030718,2317559,500,0,0,Nov-2025,UNPAID,False
26770110100905030717,2317541,300,0,0,Nov-2025,UNPAID,False
26770110100905030716,2317540,300,0,0,Nov-2025,UNPAID,False
26770110100905030715,2317539,300,0,0,Nov-2025,UNPAID,False
26770110100905030714,2317538,300,0,0,Nov-2025,UNPAID,False
26770110100905030713,2317536,300,0,0,Nov-2025,UNPAID,False
26770110100905030712,2317532,500,0,0,Nov-2025,UNPAID,False
26770110100905030711,2317530,500,0,0,Nov-2025,UNPAID,False
26770110100905030710,2317524,500,0,0,Nov-2025,UNPAID,False
26770110100905030709,2317518,500,0,0,Nov-2025,UNPAID,False
26770110100905030708,2317516,300,0,0,Nov-2025,UNPAID,False
26770110100905030707,2317514,300,0,0,Nov-2025,UNPAID,False
26770110100905030706,2317513,200,0,0,Nov-2025,UNPAID,False
26770110100905030705,2317512,300,0,0,Nov-2025,UNPAID,False
26770110100905030704,2317510,200,0,0,Nov-2025,UNPAID,False
26770110100905030703,2317509,300,0,0,Nov-2025,UNPAID,False
26770110100905030702,2317508,200,0,0,Nov-2025,UNPAID,False
26770110100905030701,2317507,200,0,0,Nov-2025,UNPAID,False
26770110100905030700,2317478,500,0,0,Nov-2025,UNPAID,False
26770110100905030699,2317474,500,0,0,Nov-2025,UNPAID,False
26770110100905030698,2317465,500,0,0,Nov-2025,UNPAID,False
26770110100905030697,2317460,300,0,0,Nov-2025,UNPAID,False
26770110100905030696,2317454,500,0,0,Nov-2025,UNPAID,False
26770110100905030695,2317452,500,0,0,Nov-2025,UNPAID,False
26770110100905030694,2317422,300,0,0,Nov-2025,UNPAID,False
26770110100905030693,2317393,500,0,0,Nov-2025,UNPAID,False
26770110100905030692,2317374,500,0,0,Nov-2025,UNPAID,False
26770110100905030691,2317311,500,0,0,Nov-2025,UNPAID,False
26770110100905030690,2317294,500,0,0,Nov-2025,UNPAID,False
26770110100905030689,2317292,500,0,0,Nov-2025,UNPAID,False
26770110100905030688,2317288,500,0,0,Nov-2025,UNPAID,False
26770110100905030687,2317287,500,0,0,Nov-2025,UNPAID,False
26770110100905030686,2317275,500,0,0,Nov-2025,UNPAID,False
26770110100905030685,2317269,500,0,0,Nov-2025,UNPAID,False
26770110100905030684,2317262,500,0,0,Nov-2025,UNPAID,False
26770110100905030683,2317258,300,0,0,Nov-2025,UNPAID,False
26770110100905030682,2317254,500,0,0,Nov-2025,UNPAID,False
26770110100905030681,2317250,300,0,0,Nov-2025,UNPAID,False
26770110100905030680,2317240,500,0,0,Nov-2025,UNPAID,False
26770110100905030679,2317239,500,0,0,Nov-2025,UNPAID,False
26770110100905030678,2317238,500,0,0,Nov-2025,UNPAID,False
26770110100905030677,2317227,500,0,0,Nov-2025,UNPAID,False
26770110100905030676,2317220,500,0,0,Nov-2025,UNPAID,False
26770110100905030675,2317211,500,0,0,Nov-2025,UNPAID,False
26770110100905030674,2317202,500,0,0,Nov-2025,UNPAID,False
26770110100905030673,2317195,500,0,0,Nov-2025,UNPAID,False
26770110100905030672,2317187,500,0,0,Nov-2025,UNPAID,False
26770110100905030671,2317179,500,0,0,Nov-2025,UNPAID,False
26770110100905030670,2317176,500,0,0,Nov-2025,UNPAID,False
26770110100905030669,2317141,500,0,0,Nov-2025,UNPAID,False
26770110100905030668,2317103,500,0,0,Nov-2025,UNPAID,False
26770110100905030667,2317071,1000,0,0,Nov-2025,UNPAID,False
26770110100905030666,2317063,500,0,0,Nov-2025,UNPAID,False
26770110100905030665,2317059,500,0,0,Nov-2025,UNPAID,False
26770110100905030664,2317052,500,0,0,Nov-2025,UNPAID,False
26770110100905030663,2317047,500,0,0,Nov-2025,UNPAID,False
26770110100905030662,2317038,500,0,0,Nov-2025,UNPAID,False
26770110100905030661,2317027,300,0,0,Nov-2025,UNPAID,False
26770110100905030660,2317017,500,0,0,Nov-2025,UNPAID,False
26770110100905030659,2317015,500,0,0,Nov-2025,UNPAID,False
26770110100905030658,2316946,500,0,0,Nov-2025,UNPAID,False
26770110100905030657,2316938,500,0,0,Nov-2025,UNPAID,False
26770110100905030656,2316929,500,0,0,Nov-2025,UNPAID,False
26770110100905030655,2316905,500,0,0,Nov-2025,UNPAID,False
26770110100905030654,2316901,300,0,0,Nov-2025,UNPAID,False
26770110100905030653,2316505,300,0,0,Nov-2025,UNPAID,False
26770110100905030652,2316476,300,0,0,Nov-2025,UNPAID,False
26770110100905030651,2316442,300,0,0,Nov-2025,UNPAID,False
26770110100905030650,2316421,300,0,0,Nov-2025,UNPAID,False
26770110100905030649,2316394,300,0,0,Nov-2025,UNPAID,False
26770110100905030648,2316345,200,0,0,Nov-2025,UNPAID,False
26770110100905030647,2316343,200,0,0,Nov-2025,UNPAID,False
26770110100905030646,2316342,200,0,0,Nov-2025,UNPAID,False
26770110100905030645,2316341,200,0,0,Nov-2025,UNPAID,False
26770110100905030644,2316339,200,0,0,Nov-2025,UNPAID,False
26770110100905030643,2316338,200,0,0,Nov-2025,UNPAID,False
26770110100905030642,2316337,200,0,0,Nov-2025,UNPAID,False
