district_id,district_name,tehsil_id,tehsil_name,area_id,area_name
1,Attock,100,Attock,2291,Urban - UC-1B
1,Attock,100,Attock,2292,Urban - UC-1C
1,Attock,100,Attock,2313,Urban - UC-1D
1,Attock,100,Attock,2315,Urban - UC-1E
1,Attock,100,Attock,2319,Urban - UC-2
1,Attock,100,Attock,2323,Urban - UC-1A
1,Attock,100,Attock,2324,Urban - UC-2A Urban
1,Attock,100,Attock,2325,Urban - UC-2B
1,Attock,100,Attock,2326,Urban - UC-3
1,Attock,100,Attock,2327,Urban - UC-3A
1,Attock,100,Attock,2328,Urban - UC-3B
1,Attock,100,Attock,2329,Urban - UC-3C
1,Attock,100,Attock,2330,"Rural - UC-1, Haji Shah, Attock"
1,Attock,100,Attock,2331,"Rural - UC-2, Kamra, Attock"
1,Attock,100,Attock,2332,"Rural - UC-3, Golra, Attock"
1,Attock,100,Attock,2333,"Rural - UC-4, Mirza, Attock"
1,Attock,100,Attock,2334,"Rural - UC-5, Bolinawal, Attock"
1,Attock,100,Attock,2335,"Rural - UC-6, Akhori, Attock"
1,Attock,100,Attock,2336,"Rural - UC-7, Sheen Bagh, Attock"
1,Attock,100,Attock,2337,"Rural - UC-8, Sarwala, Attock"
1,Attock,100,Attock,2338,"Rural - UC-9, Surag Salar, Attock"
1,Attock,100,Attock,2339,"Rural - UC-10 Dakhnair, Attock"
1,Attock,100,Attock,2345,Urban - UC--1
1,Attock,100,Attock,5503,Urban - Afghan Refugee Camp
1,Attock,100,Attock,5685,Urban - Drivers
1,Attock,100,Attock,5804,Urban - Helpers
1,Attock,100,Attock,6162,Urban - Night Workers
1,Attock,100,Attock,9251,Urban - Weighbridge Attock
1,Attock,101,Fateh Jang,3212,"Rural - UC-34, Dherak, Fateh Jang"
1,Attock,101,Fateh Jang,3214,"Rural - UC-35, Bahtar, Fateh Jang"
1,Attock,101,Fateh Jang,3215,"Rural - UC-33, Jabbi, Fateh Jang"
1,Attock,101,Fateh Jang,3216,"Rural - UC-36, Jhang, Fateh Jang"
1,Attock,101,Fateh Jang,3217,"Rural - UC-37, Qutbal, Fateh Jang"
1,Attock,101,Fateh Jang,3218,"Rural - UC-38, Jungle, Fateh Jang"
1,Attock,101,Fateh Jang,3219,"Rural - UC-43, Ajuwal, Fateh Jang"
1,Attock,101,Fateh Jang,3220,"Rural - UC-44, Gulyal, Fateh Jang"
1,Attock,101,Fateh Jang,3221,"Rural - UC-40, Malal, Fateh Jang"
1,Attock,101,Fateh Jang,3222,"Rural - UC-41, Galijangir, Fateh Jang"
1,Attock,101,Fateh Jang,3223,"Rural - UC-42, Shar-a-shaddula, Fateh Jang"
1,Attock,101,Fateh Jang,3224,"Rural - UC-45, Kot Fateh khan, Fateh Jang"
1,Attock,101,Fateh Jang,3225,Urban - UC-34
1,Attock,101,Fateh Jang,3226,Urban - UC-35-Iqbal
1,Attock,101,Fateh Jang,3279,Urban - UC-34A
1,Attock,101,Fateh Jang,3280,Urban - UC-35-Asif
1,Attock,101,Fateh Jang,3282,"Rural - UC-39, Dhurnal, Fateh Jang"
1,Attock,101,Fateh Jang,3428,Urban - UC-35-zeeshan
1,Attock,101,Fateh Jang,3596,Urban - UC-35-Javeed
1,Attock,101,Fateh Jang,5576,Rural - C-PAC Office
1,Attock,102,Hassanabdal,2522,"Rural - UC-26, Jallo, Hassanabdal"
1,Attock,102,Hassanabdal,2523,"Rural - UC-27, Sultanpur, Hassanabdal"
1,Attock,102,Hassanabdal,2524,"Rural - UC-28, Bhallar jogi, Hassanabdal"
1,Attock,102,Hassanabdal,2525,"Rural - UC-29, Pind Mehari, Hassanabdal"
1,Attock,102,Hassanabdal,2526,"Rural - UC-30, Pour Miana, Hassanabdal"
1,Attock,102,Hassanabdal,2527,"Rural - UC-31, Kot Sundaki, Hassanabdal"
1,Attock,102,Hassanabdal,2531,Urban - UC-01
1,Attock,102,Hassanabdal,2532,Urban - UC-02
1,Attock,102,Hassanabdal,2533,Urban - UC-02A
1,Attock,102,Hassanabdal,2534,"Rural - UC-32, Burhan, Hassanabdal"
1,Attock,102,Hassanabdal,6763,Urban - UC Weigh Bridge
1,Attock,102,Hassanabdal,6768,Urban - UC Dump Side
1,Attock,102,Hassanabdal,9031,Urban - UC 1A
1,Attock,103,Hazro,2548,"Rural - UC-17, Khagwani, Hazro"
1,Attock,103,Hazro,2550,"Rural - UC-19, Bahadur Khan, Hazro"
1,Attock,103,Hazro,2551,"Rural - UC-25, Mullan Mansoor, Hazro"
1,Attock,103,Hazro,2552,"Rural - UC-14, Ghourghushti, Hazro"
1,Attock,103,Hazro,2553,Urban - UC-01 (MC)
1,Attock,103,Hazro,2555,Urban - UC-02 (MC)
1,Attock,103,Hazro,2786,Urban - UC-3 (MC)
1,Attock,103,Hazro,2787,"Rural - UC-22, Kamal pur Musa, Hazro"
1,Attock,103,Hazro,3939,Urban - Parking Area
1,Attock,103,Hazro,8775,Urban - SALES POINT
1,Attock,103,Hazro,8984,Urban - HAZRO
1,Attock,103,Hazro,9121,Rural - Dumping site
1,Attock,103,Hazro,9122,"Rural - UC-11, Haroon, Hazro"
1,Attock,103,Hazro,9123,"Rural - UC-12, Shinka, Hazro"
1,Attock,103,Hazro,9124,"Rural - UC-13, Jalalia, Hazro"
1,Attock,103,Hazro,9125,"Rural - UC-15, Malik Mala, Hazro"
1,Attock,103,Hazro,9126,"Rural - UC-16, Nartopa, Hazro"
1,Attock,103,Hazro,9127,"Rural - UC-18, Musa Kudlathi, Hazro"
1,Attock,103,Hazro,9128,"Rural - UC-20, Shamsabad, Hazro"
1,Attock,103,Hazro,9129,"Rural - UC-21, Hameed, Hazro"
1,Attock,103,Hazro,9130,"Rural - UC-23, Tajak, Hazro"
1,Attock,103,Hazro,9131,"Rural - UC-24, Formali, Hazro"
1,Attock,104,Jand,3193,Urban - UC-1 Urban
1,Attock,104,Jand,3194,Urban - UC-2 Urban
1,Attock,104,Jand,3195,Urban - UC-3 Urban
1,Attock,104,Jand,3196,Urban - UC-4 Urban
1,Attock,104,Jand,3197,"Rural - UC-57, Jalwal, Jand"
1,Attock,104,Jand,3198,"Rural - UC-58, Nara, Jand"
1,Attock,104,Jand,3199,"Rural - UC-59, Saghri, Jand"
1,Attock,104,Jand,3200,"Rural - UC-60, Thatta, Jand"
1,Attock,104,Jand,3201,"Rural - UC-61, Basal, Jand"
1,Attock,104,Jand,3202,"Rural - UC-62, Khunda, Jand"
1,Attock,104,Jand,3203,"Rural - UC-63, Mithial, Jand"
1,Attock,104,Jand,3204,"Rural - UC-64, Pind Sultani, Jand"
1,Attock,104,Jand,3205,"Rural - UC-65, Langar, Jand"
1,Attock,104,Jand,3206,"Rural - UC-66, Chapri, Jand"
1,Attock,104,Jand,3207,"Rural - UC-67, Jaba, Jand"
1,Attock,104,Jand,3208,"Rural - UC-68, Chhab, Jand"
1,Attock,104,Jand,3209,"Rural - UC-69, Tarap, Jand"
1,Attock,104,Jand,3210,"Rural - UC-70, Makhad, Jand"
1,Attock,104,Jand,3211,"Rural - UC-71, Dakhnair, Jand"
1,Attock,104,Jand,5274,Urban - Workshop Parking
1,Attock,104,Jand,5276,Urban - tcp
1,Attock,104,Jand,6150,Urban - Weight Bridge
1,Attock,105,Pindi Gheb,3135,"Rural - UC-50, Kamrial, Pindi Gheb"
1,Attock,105,Pindi Gheb,3136,"Rural - UC-48, Ikhlas, Pindi Gheb"
1,Attock,105,Pindi Gheb,3137,"Rural - UC-51, Khaur, Pindi Gheb"
1,Attock,105,Pindi Gheb,3138,"Rural - UC-52, Gharibwal, Pindi Gheb"
1,Attock,105,Pindi Gheb,3139,"Rural - UC-46, Minawala, Pindi Gheb"
1,Attock,105,Pindi Gheb,3140,"Rural - UC-49, Ahmedal, Pindi Gheb"
1,Attock,105,Pindi Gheb,3141,"Rural - UC-55, Mahowali, Pindi Gheb"
1,Attock,105,Pindi Gheb,3142,"Rural - UC-56, Kharpa, Pindi Gheb"
1,Attock,105,Pindi Gheb,3143,"Rural - UC-53, Chakki, Pindi Gheb"
1,Attock,105,Pindi Gheb,3144,"Rural - UC-54, Maira Sharif, Pindi Gheb"
1,Attock,105,Pindi Gheb,3159,Urban - Urban UC-01
1,Attock,105,Pindi Gheb,3164,Urban - Urban UC-01A
1,Attock,105,Pindi Gheb,3228,"Rural - UC-47, Dandi, Pindi Gheb"
1,Attock,105,Pindi Gheb,3597,Urban - Urban UC-01B
1,Attock,105,Pindi Gheb,3598,Urban - Urban UC-02
1,Attock,105,Pindi Gheb,3599,Urban - Urban UC-02A
1,Attock,105,Pindi Gheb,3600,Urban - Urban UC-02B
1,Attock,105,Pindi Gheb,3601,Urban - Ward-07
1,Attock,105,Pindi Gheb,3602,Urban - Ward-08
1,Attock,105,Pindi Gheb,3603,Urban - Ward-09
1,Attock,105,Pindi Gheb,3604,Urban - Ward-10
1,Attock,105,Pindi Gheb,3800,Urban - WARD-11
1,Attock,105,Pindi Gheb,3801,Urban - WARD-12
1,Attock,105,Pindi Gheb,5275,Urban - VEHICLE PARKING
1,Attock,105,Pindi Gheb,9198,Urban - Dumpsite PG
2,Bahawalnagar,1,Bahawalnagar,2567,"Rural - UC-26, Kalia Shah, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2568,"Rural - UC-27, Qasim Ka, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2569,"Rural - UC-28, Sanatteka, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2570,"Rural - UC-29, Momin Abad, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2571,"Rural - UC-30, Mari Mian Sahib, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2572,"Rural - UC-31, Mosa Bhota, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2573,"Rural - UC-32, Rojhan Wali, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2574,"Rural - UC-33, Jhulan Arain, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2575,"Rural - UC-34, Toba Qalandar Shah, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2576,"Rural - UC-35, Muhammad Pur, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2577,"Rural - UC-36, Kot Fateh Muhammad, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2578,"Rural - UC-37, Islam Pura, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2579,"Rural - UC-38, Malik Pura, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2580,"Rural - UC-39, Sawai Wala, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2581,"Rural - UC-40, Korian Wali, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2582,"Rural - UC-41, Denan Wala, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2583,"Rural - UC-42, Sonda, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2584,"Rural - UC-43, Gulab Ali, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2585,"Rural - UC-44, Tekoram Pura, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2586,"Rural - UC-45, Bara Sajwar Khan, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2587,"Rural - UC-46, Khattan, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2589,"Rural - UC-47, Khetran Wala, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2590,"Rural - UC-48, Natho Dheka, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2591,"Rural - UC-49, Jand Wala, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2592,"Rural - UC-50, Kishan Garh, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2593,"Rural - UC-51, Noor Sar, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2594,"Rural - UC-53, Mahar Wali, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2595,"Rural - UC-52, Nathey Wala, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2596,"Rural - UC-54, Ganga Singh, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2597,"Rural - UC-55, Rabnawaz Pura, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2598,"Rural - UC-56, Kapuran, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2599,"Rural - UC-57, Takht Mehal, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2600,"Rural - UC-58, Chak Sadiq Nagar, Bahawalnagar"
2,Bahawalnagar,1,Bahawalnagar,2601,Urban - MC- BWN(Ward 1)
2,Bahawalnagar,1,Bahawalnagar,2602,Urban - MC-Dunga( Ward 2)
2,Bahawalnagar,1,Bahawalnagar,3019,Urban - TCP Dunga Bunga
2,Bahawalnagar,1,Bahawalnagar,3654,Rural - TCP Takhat Mahal
2,Bahawalnagar,1,Bahawalnagar,7642,Rural - TCP Sawai Wala
2,Bahawalnagar,1,Bahawalnagar,9097,Rural - dump site
2,Bahawalnagar,2,Chishtian,4536,"Rural - UC-59, Shalli Gharbi, Chishtian"
2,Bahawalnagar,2,Chishtian,4537,"Rural - UC-60, Dullah Bhedera, Chishtian"
2,Bahawalnagar,2,Chishtian,4538,"Rural - UC-61, Shaher Farid, Chishtian"
2,Bahawalnagar,2,Chishtian,4539,"Rural - UC-62, Sodha, Chishtian"
2,Bahawalnagar,2,Chishtian,4540,"Rural - UC-63, Mehar Sharif, Chishtian"
2,Bahawalnagar,2,Chishtian,4541,"Rural - UC-64, Jheduwan, Chishtian"
2,Bahawalnagar,2,Chishtian,4542,"Rural - UC-65, Mehta Jhedu, Chishtian"
2,Bahawalnagar,2,Chishtian,4543,"Rural - UC-66, Qabool Fatani, Chishtian"
2,Bahawalnagar,2,Chishtian,4544,"Rural - UC-67, Mari Shauq Shah, Chishtian"
2,Bahawalnagar,2,Chishtian,4545,"Rural - UC-68, Chak 4/G, Chishtian"
2,Bahawalnagar,2,Chishtian,4546,"Rural - UC-69, Chak 3/FW, Chishtian"
2,Bahawalnagar,2,Chishtian,4547,"Rural - UC-70, Chak 28/G, Chishtian"
2,Bahawalnagar,2,Chishtian,4548,"Rural - UC-71, Chak 35/F, Chishtian"
2,Bahawalnagar,2,Chishtian,4549,"Rural - UC-72, Chak 23/G, Chishtian"
2,Bahawalnagar,2,Chishtian,4552,"Rural - UC-73, Chak 42/F, Chishtian"
2,Bahawalnagar,2,Chishtian,4553,"Rural - UC-74, Chak 40F, Chishtian"
2,Bahawalnagar,2,Chishtian,4554,"Rural - UC-75, Chak 112/M, Chishtian"
2,Bahawalnagar,2,Chishtian,4555,"Rural - UC-76, Chak 118/M, Chishtian"
2,Bahawalnagar,2,Chishtian,4556,"Rural - UC-77, Chak 128/M, Chishtian"
2,Bahawalnagar,2,Chishtian,4557,"Rural - UC-78, Chak 98/F, Chishtian"
2,Bahawalnagar,2,Chishtian,4558,"Rural - UC-79, Chak 173/M, Chishtian"
2,Bahawalnagar,2,Chishtian,4559,"Rural - UC-80, Chak 201/M, Chishtian"
2,Bahawalnagar,2,Chishtian,4560,"Rural - UC-81, Chak 177/M, Chishtian"
2,Bahawalnagar,2,Chishtian,4561,"Rural - UC-82, Chak 167/M, Chishtian"
2,Bahawalnagar,2,Chishtian,4562,"Rural - UC-83, Chak 169/M, Chishtian"
2,Bahawalnagar,2,Chishtian,4563,"Rural - UC-84, Chak 134/M, Chishtian"
2,Bahawalnagar,2,Chishtian,4564,"Rural - UC-85, Chak 95/F, Chishtian"
2,Bahawalnagar,2,Chishtian,4565,"Rural - UC-86, Chak 45/F, Chishtian"
2,Bahawalnagar,2,Chishtian,4566,"Rural - UC-87, Chak 54/F, Chishtian"
2,Bahawalnagar,2,Chishtian,4567,"Rural - UC-88, Chak 5/FW, Chishtian"
2,Bahawalnagar,2,Chishtian,4569,"Rural - UC-89, Chak 9/FW, Chishtian"
2,Bahawalnagar,2,Chishtian,4570,"Rural - UC-90, Chak 10/FW, Chishtian"
2,Bahawalnagar,2,Chishtian,4868,Urban - Ward no 1-9
2,Bahawalnagar,2,Chishtian,4869,Urban - Ward no 10-18
2,Bahawalnagar,2,Chishtian,4870,Urban - Ward No 19-27
2,Bahawalnagar,2,Chishtian,4871,Urban - Ward No 28-36
2,Bahawalnagar,2,Chishtian,5498,Urban - Land Fill Site (Dump Site)
2,Bahawalnagar,2,Chishtian,8517,Urban - Workshop
2,Bahawalnagar,3,Fortabbas,3616,Urban - UC 61 Unit 1
2,Bahawalnagar,3,Fortabbas,3617,Urban - UC 62 unit 2
2,Bahawalnagar,3,Fortabbas,3618,"Rural - UC-135, Chak 289/HR, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3619,"Rural - UC-116, Chak 330/HR, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3620,"Rural - UC-117, Chak 327/HR, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3621,"Rural - UC-134, Chak 264/HR, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3622,"Rural - UC-133, Chak 260/HR, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3623,"Rural - UC-118, Chak 319/HR, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3624,"Rural - UC-132, Chak 209/9R, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3625,Urban - UC 62 Unit 1
2,Bahawalnagar,3,Fortabbas,3626,"Rural - UC-119, Chak 311/HR, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3627,Urban - UC 62 Unit 3
2,Bahawalnagar,3,Fortabbas,3628,"Rural - UC-131, Chak 238/9R, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3629,Urban - UC 61 Unit 2
2,Bahawalnagar,3,Fortabbas,3631,"Rural - UC-120, Chak 304/HR, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3632,Urban - UC 61 Unit 3
2,Bahawalnagar,3,Fortabbas,3633,Urban - UC 61 Unit 4
2,Bahawalnagar,3,Fortabbas,3634,"Rural - UC-130, Chak 199/8R, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3635,"Rural - UC-121, Chak 296/HR, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3636,"Rural - UC-129, Chak 204/9R, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3637,"Rural - UC-122, Chak 281/Hr, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3638,"Rural - UC-128, Chak 187/7R, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3639,"Rural - UC-127, Chak 167/7R, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3640,"Rural - UC-126, Chak 185/7R, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3641,"Rural - UC-125, Chak 176/7R, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3642,"Rural - UC-124, Chak 226/9R, Fortabbas"
2,Bahawalnagar,3,Fortabbas,3643,"Rural - UC-123, Chak 213/9R, Fortabbas"
2,Bahawalnagar,3,Fortabbas,4283,Urban - RRF-1
2,Bahawalnagar,3,Fortabbas,7863,Urban - RF2
2,Bahawalnagar,4,Haroonabad,3452,"Rural - UC-100, Chak 86/5R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3453,"Rural - UC-91, Chak 33/3R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3454,"Rural - UC-92, Chak 42/3R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3455,Rural - UC-93 030/3 R
2,Bahawalnagar,4,Haroonabad,3456,"Rural - UC-94, Chak 23/3R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3457,"Rural - UC-95, Chak 15/1R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3458,"Rural - UC-96, Chak 20/3R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3459,"Rural - UC-97, Chak 58/4R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3460,"Urban - UC-98, Chak 62/4R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3461,"Rural - UC-99, Chak 71/4R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3462,"Rural - UC-101, Chak 150/2L, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3463,"Rural - UC-102, Chak 152/2L, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3464,"Rural - UC-103, Chak 164/7R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3465,"Rural - UC-104, Chak 98/6R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3466,"Rural - UC-105, Chak 94/6R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3467,"Rural - UC-106, Chak 101/6R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3468,"Urban - UC-111, Chak 118/6R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3469,"Urban - UC-113, Chak 432/6R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3470,Urban - Ward     1
2,Bahawalnagar,4,Haroonabad,3471,Urban - Ward   7
2,Bahawalnagar,4,Haroonabad,3472,"Rural - UC-107, Chak 142/6R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3474,Urban - Ward 15
2,Bahawalnagar,4,Haroonabad,3475,Urban - UC 79 housing colony
2,Bahawalnagar,4,Haroonabad,3476,Urban - UC 79 nahr pull 72/4r
2,Bahawalnagar,4,Haroonabad,3477,"Rural - UC-104 , uc-105"
2,Bahawalnagar,4,Haroonabad,3478,Urban - UC 80 minimarket nahr 4/R
2,Bahawalnagar,4,Haroonabad,3479,"Rural - UC-99, UC-100, UC-97"
2,Bahawalnagar,4,Haroonabad,3480,"Rural - UC 102, UC 103"
2,Bahawalnagar,4,Haroonabad,3481,"Rural - UC-112, Chak 109/6R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3561,"Rural - UC-108, Faqir Wali I, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3562,"Rural - UC-109, Faqir Wali II, Haroonabad"
2,Bahawalnagar,4,Haroonabad,3564,Urban - ward 2
2,Bahawalnagar,4,Haroonabad,3565,Urban - Ward 3
2,Bahawalnagar,4,Haroonabad,3566,Urban - ward 4
2,Bahawalnagar,4,Haroonabad,3567,Urban - Ward 5
2,Bahawalnagar,4,Haroonabad,3568,Urban - Ward 6
2,Bahawalnagar,4,Haroonabad,3571,Urban - Ward 9
2,Bahawalnagar,4,Haroonabad,3572,Urban - Ward 10
2,Bahawalnagar,4,Haroonabad,3573,Urban - Ward 11
2,Bahawalnagar,4,Haroonabad,3575,Urban - Ward 12
2,Bahawalnagar,4,Haroonabad,3576,Urban - Ward 13
2,Bahawalnagar,4,Haroonabad,3577,Urban - Ward 14
2,Bahawalnagar,4,Haroonabad,3578,Urban - Wrad 15
2,Bahawalnagar,4,Haroonabad,3579,Urban - Ward 16
2,Bahawalnagar,4,Haroonabad,3580,Urban - Ward 17
2,Bahawalnagar,4,Haroonabad,3581,Urban - Ward 18
2,Bahawalnagar,4,Haroonabad,3582,Urban - Ward 19
2,Bahawalnagar,4,Haroonabad,3583,Urban - Ward 20
2,Bahawalnagar,4,Haroonabad,3584,Urban - Ward 21
2,Bahawalnagar,4,Haroonabad,3585,Urban - Ward 22
2,Bahawalnagar,4,Haroonabad,3586,Urban - Ward 23
2,Bahawalnagar,4,Haroonabad,3587,Urban - Ward 24
2,Bahawalnagar,4,Haroonabad,3656,Urban - Ward 8
2,Bahawalnagar,4,Haroonabad,3760,Urban - UC 78 Main Bazar
2,Bahawalnagar,4,Haroonabad,3765,"Rural - UC-114, Chak 132/6R, Haroonabad"
2,Bahawalnagar,4,Haroonabad,5605,"Urban - UC-110, Chak 133/6R, Haroonabad"
2,Bahawalnagar,5,Minchinabad,3651,"Rural - UC-1, Daulat Pur, Bahawalnagar"
2,Bahawalnagar,5,Minchinabad,3653,"Rural - UC-2, Laleka, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3655,"Rural - UC-3, Bachian Wali, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3657,"Rural - UC-4, Fidai Shah, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3659,"Rural - UC-5, Said Ali, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3661,"Rural - UC-6, Shahbaz Pur, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3662,"Rural - UC-7, Bonga Akbar Mari Nehal, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3664,"Rural - UC-8, Behram K A, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3666,"Rural - UC-9, Khola Mirze Ka, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3672,"Rural - UC-10, Peer Ghar, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3676,"Rural - UC-11, Ahmepur Mechlod Gunj, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3686,Urban - Kale Wal Ward-1
2,Bahawalnagar,5,Minchinabad,3744,"Rural - UC-12, Hasan Wala, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3745,"Rural - UC-13, Lala Amar Singh, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3746,"Rural - UC-14, Hasil Saro, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3747,"Rural - UC-15, Matt Wala, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3748,"Rural - UC-16, Bholay Wala, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3749,"Rural - UC-17, Mandi Sadiq Gunj, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3750,"Rural - UC-18, Qaim Pur, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3751,"Rural - UC-19, Giria Abad, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3753,"Rural - UC-20, Bair Wala, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3754,"Rural - UC-21, Kehkan Wala, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3755,"Rural - UC-22, Rohana, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3756,"Rural - UC-23, Muhammad Pur Sansaran, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3757,"Rural - UC-24, Toba Balouchan, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3758,"Rural - UC-25, Kabotari, Minchinabad"
2,Bahawalnagar,5,Minchinabad,3767,Urban - Ward-2 Badri Narain Pura
2,Bahawalnagar,5,Minchinabad,3768,Urban - Ward-3 Lalo Kakla
2,Bahawalnagar,5,Minchinabad,3769,Urban - Ward-4 Bhatta Haji Ahmed Din
2,Bahawalnagar,5,Minchinabad,3770,Urban - Ward-5  Mohlla Parachgan
2,Bahawalnagar,5,Minchinabad,3771,Urban - Ward-6 Kali Budhi Soraj Pura
2,Bahawalnagar,5,Minchinabad,3772,Urban - Ward-7 Mohalla Shora Kothi
2,Bahawalnagar,5,Minchinabad,3773,Urban - Ward-8 Azeem Pura
2,Bahawalnagar,5,Minchinabad,3774,Urban - Ward-9 Station Abadi
2,Bahawalnagar,5,Minchinabad,3775,Urban - Ward-10 Tariq Colony
2,Bahawalnagar,5,Minchinabad,3776,Urban - Ward-11 Mohalla Balochan
2,Bahawalnagar,5,Minchinabad,3777,Urban - Ward No. 12 Mohalla Qazi Muniir
3,Bahawalpur,6,Ahmadpur East,6010,"Rural - UC-39, Noshera Jadeed, Ahmadpur East"
3,Bahawalpur,6,Ahmadpur East,6011,"Rural - UC-40, Januwala, Ahmadpur East"
3,Bahawalpur,6,Ahmadpur East,6013,"Rural - UC-41, Mubarakpur, Ahmadpur East"
3,Bahawalpur,6,Ahmadpur East,6014,"Rural - UC-42, Ali Kharik, Ahmadpur East"
3,Bahawalpur,6,Ahmadpur East,6015,"Rural - UC-43, Mad Peer Wah, Ahmadpur East"
